Div;Season;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HomeBookmaker;DrawBookmaker;AwayBookmaker;avg_home_spectator;avg_away_spectator
E0;03_04;08.05.2004;Leicester;Portsmouth;3;1;H;2;0;H;2.5;3.0;2.5;29231;18934
E0;03_04;08.05.2004;Man United;Chelsea;1;1;D;0;1;A;2.0;3.1;3.2;67602;39784
E0;03_04;08.05.2004;Middlesbrough;Man City;2;1;H;2;1;H;2.0;3.1;3.2;31025;34565
E0;03_04;08.05.2004;Southampton;Aston Villa;1;1;D;1;1;D;3.0;3.1;2.1;30680;34975
E0;03_04;08.05.2004;Tottenham;Blackburn;1;0;H;1;0;H;2.1;3.0;3.1;35897;26226
E0;04_05;14.08.2004;Aston Villa;Southampton;2;0;H;2;0;H;1.85;3.1;3.6;36622;31717
E0;04_05;14.08.2004;Blackburn;West Brom;1;1;D;0;1;A;1.8;3.1;3.8;24376;24765
E0;04_05;14.08.2004;Bolton;Charlton;4;1;H;2;0;H;2.2;3.0;2.9;26795;26293
E0;04_05;14.08.2004;Man City;Fulham;1;1;D;1;0;H;2.0;3.1;3.2;46834;16342
E0;04_05;14.08.2004;Middlesbrough;Newcastle;2;2;D;0;1;A;2.3;3.1;2.6;30398;51966
E0;04_05;14.08.2004;Norwich;Crystal Palace;1;1;D;1;0;H;1.9;3.1;3.5;18987;17344
E0;04_05;14.08.2004;Portsmouth;Birmingham;1;1;D;1;1;D;2.3;3.0;2.7;20108;29076
E0;04_05;14.08.2004;Tottenham;Liverpool;1;1;D;0;1;A;2.7;3.0;2.3;34876;42706
E0;04_05;15.08.2004;Chelsea;Man United;1;0;H;1;0;H;2.0;3.1;3.2;41234;67641
E0;04_05;15.08.2004;Everton;Arsenal;1;4;A;0;2;A;4.0;3.2;1.75;38837;38079
E0;04_05;21.08.2004;Birmingham;Chelsea;0;1;A;0;0;D;3.8;3.1;1.8;29076;41234
E0;04_05;21.08.2004;Charlton;Portsmouth;2;1;H;1;0;H;1.9;3.1;3.5;26293;20108
E0;04_05;21.08.2004;Crystal Palace;Everton;1;3;A;1;1;D;2.1;3.0;3.1;17344;38837
E0;04_05;21.08.2004;Fulham;Bolton;2;0;H;1;0;H;2.0;3.1;3.2;16342;26795
E0;04_05;21.08.2004;Liverpool;Man City;2;1;H;0;1;A;1.5;3.7;5.0;42706;46834
E0;04_05;21.08.2004;Man United;Norwich;2;1;H;1;0;H;1.3;4.2;8.0;67641;18987
E0;04_05;21.08.2004;Newcastle;Tottenham;0;1;A;0;0;D;1.65;3.3;4.4;51966;34876
E0;04_05;21.08.2004;Southampton;Blackburn;3;2;H;1;0;H;2.1;3.0;3.1;31717;24376
E0;04_05;22.08.2004;Arsenal;Middlesbrough;5;3;H;1;1;D;1.4;3.9;6.0;38079;30398
E0;04_05;22.08.2004;West Brom;Aston Villa;1;1;D;1;1;D;2.7;3.0;2.3;24765;36622
E0;04_05;24.08.2004;Birmingham;Man City;1;0;H;1;0;H;1.9;3.1;3.5;29076;46834
E0;04_05;24.08.2004;Crystal Palace;Chelsea;0;2;A;0;1;A;5.0;3.7;1.5;17344;41234
E0;04_05;25.08.2004;Arsenal;Blackburn;3;0;H;0;0;D;1.25;4.5;9.0;38079;24376
E0;04_05;25.08.2004;Charlton;Aston Villa;3;0;H;2;0;H;2.3;3.0;2.7;26293;36622
E0;04_05;25.08.2004;Fulham;Middlesbrough;0;2;A;0;0;D;2.3;3.0;2.7;16342;30398
E0;04_05;25.08.2004;Newcastle;Norwich;2;2;D;1;0;H;1.45;3.8;5.4;51966;18987
E0;04_05;25.08.2004;Southampton;Bolton;1;2;A;0;2;A;2.2;3.0;2.9;31717;26795
E0;04_05;25.08.2004;West Brom;Tottenham;1;1;D;1;1;D;2.6;3.0;2.4;24765;34876
E0;04_05;28.08.2004;Aston Villa;Newcastle;4;2;H;1;2;A;2.3;3.0;2.7;36622;51966
E0;04_05;28.08.2004;Blackburn;Man United;1;1;D;1;0;H;3.5;3.1;1.9;24376;67641
E0;04_05;28.08.2004;Chelsea;Southampton;2;1;H;2;1;H;1.25;4.5;9.0;41234;31717
E0;04_05;28.08.2004;Everton;West Brom;2;1;H;1;1;D;2.0;3.1;3.2;38837;24765
E0;04_05;28.08.2004;Man City;Charlton;4;0;H;2;0;H;2.1;3.0;3.1;46834;26293
E0;04_05;28.08.2004;Middlesbrough;Crystal Palace;2;1;H;0;0;D;1.5;3.7;5.0;30398;17344
E0;04_05;28.08.2004;Norwich;Arsenal;1;4;A;0;3;A;6.0;3.9;1.4;18987;38079
E0;04_05;28.08.2004;Tottenham;Birmingham;1;0;H;1;0;H;2.1;3.0;3.1;34876;29076
E0;04_05;29.08.2004;Bolton;Liverpool;1;0;H;1;0;H;2.9;3.0;2.2;26795;42706
E0;04_05;30.08.2004;Man United;Everton;0;0;D;0;0;D;1.3;4.2;8.0;67641;38837
E0;04_05;30.08.2004;Portsmouth;Fulham;4;3;H;3;2;H;2.2;3.0;2.9;20108;16342
E0;04_05;11.09.2004;Aston Villa;Chelsea;0;0;D;0;0;D;3.5;3.1;1.9;36622;41234
E0;04_05;11.09.2004;Bolton;Man United;2;2;D;0;1;A;3.2;3.1;2.0;26795;67641
E0;04_05;11.09.2004;Fulham;Arsenal;0;3;A;0;0;D;4.8;3.5;1.55;16342;38079
E0;04_05;11.09.2004;Liverpool;West Brom;3;0;H;2;0;H;1.4;3.9;6.0;42706;24765
E0;04_05;11.09.2004;Man City;Everton;0;1;A;0;0;D;1.8;3.1;3.8;46834;38837
E0;04_05;11.09.2004;Middlesbrough;Birmingham;2;1;H;1;1;D;1.9;3.1;3.5;30398;29076
E0;04_05;11.09.2004;Newcastle;Blackburn;3;0;H;2;0;H;1.7;3.2;4.2;51966;24376
E0;04_05;11.09.2004;Portsmouth;Crystal Palace;3;1;H;1;1;D;1.8;3.1;3.8;20108;17344
E0;04_05;12.09.2004;Tottenham;Norwich;0;0;D;0;0;D;1.55;3.5;4.8;34876;18987
E0;04_05;13.09.2004;Charlton;Southampton;0;0;D;0;0;D;1.9;3.1;3.5;26293;31717
E0;04_05;18.09.2004;Arsenal;Bolton;2;2;D;1;0;H;1.3;4.2;8.0;38079;26795
E0;04_05;18.09.2004;Birmingham;Charlton;1;1;D;0;0;D;1.8;3.1;3.8;29076;26293
E0;04_05;18.09.2004;Blackburn;Portsmouth;1;0;H;0;0;D;2.0;3.1;3.2;24376;20108
E0;04_05;18.09.2004;Crystal Palace;Man City;1;2;A;0;0;D;2.5;3.0;2.5;17344;46834
E0;04_05;18.09.2004;Norwich;Aston Villa;0;0;D;0;0;D;2.5;3.0;2.5;18987;36622
E0;04_05;18.09.2004;West Brom;Fulham;1;1;D;0;0;D;2.2;3.0;2.9;24765;16342
E0;04_05;19.09.2004;Chelsea;Tottenham;0;0;D;0;0;D;1.4;3.9;6.0;41234;34876
E0;04_05;19.09.2004;Everton;Middlesbrough;1;0;H;0;0;D;2.4;3.0;2.6;38837;30398
E0;04_05;19.09.2004;Southampton;Newcastle;1;2;A;0;1;A;2.5;3.0;2.5;31717;51966
E0;04_05;20.09.2004;Man United;Liverpool;2;1;H;1;0;H;2.1;3.0;3.1;67641;42706
E0;04_05;25.09.2004;Aston Villa;Crystal Palace;1;1;D;1;1;D;1.45;3.8;5.4;36622;17344
E0;04_05;25.09.2004;Bolton;Birmingham;1;1;D;1;0;H;1.9;3.1;3.5;26795;29076
E0;04_05;25.09.2004;Fulham;Southampton;1;0;H;1;0;H;1.85;3.1;3.6;16342;31717
E0;04_05;25.09.2004;Liverpool;Norwich;3;0;H;2;0;H;1.4;3.9;6.0;42706;18987
E0;04_05;25.09.2004;Man City;Arsenal;0;1;A;0;1;A;5.0;3.7;1.5;46834;38079
E0;04_05;25.09.2004;Middlesbrough;Chelsea;0;1;A;0;0;D;3.2;3.1;2.0;30398;41234
E0;04_05;25.09.2004;Newcastle;West Brom;3;1;H;0;0;D;1.45;3.8;5.4;51966;24765
E0;04_05;25.09.2004;Tottenham;Man United;0;1;A;0;1;A;3.2;3.1;2.0;34876;67641
E0;04_05;26.09.2004;Portsmouth;Everton;0;1;A;0;0;D;2.3;3.0;2.7;20108;38837
E0;04_05;27.09.2004;Charlton;Blackburn;1;0;H;0;0;D;2.0;3.1;3.2;26293;24376
E0;04_05;02.10.2004;Arsenal;Charlton;4;0;H;1;0;H;1.33;4.0;7.5;38079;26293
E0;04_05;02.10.2004;Blackburn;Aston Villa;2;2;D;1;1;D;2.3;3.0;2.7;24376;36622
E0;04_05;02.10.2004;Everton;Tottenham;0;1;A;0;0;D;2.2;3.0;2.9;38837;34876
E0;04_05;02.10.2004;Norwich;Portsmouth;2;2;D;0;1;A;2.2;3.0;2.9;18987;20108
E0;04_05;02.10.2004;Southampton;Man City;0;0;D;0;0;D;2.2;3.0;2.9;31717;46834
E0;04_05;02.10.2004;West Brom;Bolton;2;1;H;0;0;D;2.5;3.0;2.5;24765;26795
E0;04_05;03.10.2004;Birmingham;Newcastle;2;2;D;1;1;D;2.5;3.0;2.5;29076;51966
E0;04_05;03.10.2004;Chelsea;Liverpool;1;0;H;0;0;D;1.8;3.1;3.8;41234;42706
E0;04_05;03.10.2004;Man United;Middlesbrough;1;1;D;0;1;A;1.35;4.0;7.0;67641;30398
E0;04_05;04.10.2004;Crystal Palace;Fulham;2;0;H;0;0;D;2.7;3.0;2.3;17344;16342
E0;04_05;16.10.2004;Arsenal;Aston Villa;3;1;H;2;1;H;1.33;4.0;7.5;38079;36622
E0;04_05;16.10.2004;Birmingham;Man United;0;0;D;0;0;D;4.0;3.2;1.75;29076;67641
E0;04_05;16.10.2004;Blackburn;Middlesbrough;0;4;A;0;0;D;2.5;3.0;2.5;24376;30398
E0;04_05;16.10.2004;Bolton;Crystal Palace;1;0;H;1;0;H;1.6;3.4;4.6;26795;17344
E0;04_05;16.10.2004;Everton;Southampton;1;0;H;0;0;D;1.7;3.2;4.2;38837;31717
E0;04_05;16.10.2004;Fulham;Liverpool;2;4;A;2;0;H;3.1;3.0;2.1;16342;42706
E0;04_05;16.10.2004;Man City;Chelsea;1;0;H;1;0;H;4.4;3.3;1.65;46834;41234
E0;04_05;16.10.2004;West Brom;Norwich;0;0;D;0;0;D;1.9;3.1;3.5;24765;18987
E0;04_05;17.10.2004;Charlton;Newcastle;1;1;D;0;1;A;2.5;3.0;2.5;26293;51966
E0;04_05;18.10.2004;Portsmouth;Tottenham;1;0;H;0;0;D;2.5;3.0;2.5;20108;34876
E0;04_05;23.10.2004;Aston Villa;Fulham;2;0;H;1;0;H;1.75;3.2;4.0;36622;16342
E0;04_05;23.10.2004;Chelsea;Blackburn;4;0;H;2;0;H;1.35;4.0;7.0;41234;24376
E0;04_05;23.10.2004;Crystal Palace;West Brom;3;0;H;2;0;H;2.3;2.9;2.8;17344;24765
E0;04_05;23.10.2004;Liverpool;Charlton;2;0;H;0;0;D;1.5;3.7;5.0;42706;26293
E0;04_05;23.10.2004;Norwich;Everton;2;3;A;0;2;A;2.7;2.9;2.4;18987;38837
E0;04_05;23.10.2004;Tottenham;Bolton;1;2;A;1;1;D;1.9;3.1;3.5;34876;26795
E0;04_05;24.10.2004;Man United;Arsenal;2;0;H;0;0;D;2.5;3.0;2.5;67641;38079
E0;04_05;24.10.2004;Middlesbrough;Portsmouth;1;1;D;0;1;A;1.6;3.4;4.6;30398;20108
E0;04_05;24.10.2004;Newcastle;Man City;4;3;H;0;0;D;1.65;3.3;4.4;51966;46834
E0;04_05;24.10.2004;Southampton;Birmingham;0;0;D;0;0;D;2.4;2.9;2.7;31717;29076
E0;04_05;30.10.2004;Arsenal;Southampton;2;2;D;0;0;D;1.2;5.0;10.0;38079;31717
E0;04_05;30.10.2004;Birmingham;Crystal Palace;0;1;A;0;1;A;1.7;3.2;4.2;29076;17344
E0;04_05;30.10.2004;Blackburn;Liverpool;2;2;D;2;1;H;3.6;3.1;1.85;24376;42706
E0;04_05;30.10.2004;Charlton;Middlesbrough;1;2;A;0;1;A;2.4;2.9;2.7;26293;30398
E0;04_05;30.10.2004;Everton;Aston Villa;1;1;D;1;1;D;2.0;3.1;3.2;38837;36622
E0;04_05;30.10.2004;Fulham;Tottenham;2;0;H;1;0;H;2.4;2.9;2.7;16342;34876
E0;04_05;30.10.2004;Portsmouth;Man United;2;0;H;0;0;D;4.4;3.3;1.65;20108;67641
E0;04_05;30.10.2004;West Brom;Chelsea;1;4;A;0;1;A;5.4;3.8;1.45;24765;41234
E0;04_05;31.10.2004;Bolton;Newcastle;2;1;H;0;0;D;2.4;2.9;2.7;26795;51966
E0;04_05;01.11.2004;Man City;Norwich;1;1;D;1;0;H;1.65;3.3;4.4;46834;18987
E0;04_05;06.11.2004;Aston Villa;Portsmouth;3;0;H;3;0;H;1.8;3.1;3.8;36622;20108
E0;04_05;06.11.2004;Chelsea;Everton;1;0;H;0;0;D;1.4;3.9;6.0;41234;38837
E0;04_05;06.11.2004;Crystal Palace;Arsenal;1;1;D;0;0;D;5.4;3.8;1.45;17344;38079
E0;04_05;06.11.2004;Liverpool;Birmingham;0;1;A;0;0;D;1.5;3.7;5.0;42706;29076
E0;04_05;06.11.2004;Norwich;Blackburn;1;1;D;0;0;D;2.2;3.0;2.9;18987;24376
E0;04_05;06.11.2004;Southampton;West Brom;2;2;D;1;2;A;1.9;3.1;3.5;31717;24765
E0;04_05;06.11.2004;Tottenham;Charlton;2;3;A;0;2;A;1.9;3.1;3.5;34876;26293
E0;04_05;07.11.2004;Man United;Man City;0;0;D;0;0;D;1.45;3.8;5.4;67641;46834
E0;04_05;07.11.2004;Middlesbrough;Bolton;1;1;D;0;0;D;1.9;3.1;3.5;30398;26795
E0;04_05;07.11.2004;Newcastle;Fulham;1;4;A;0;1;A;1.55;3.5;4.8;51966;16342
E0;04_05;13.11.2004;Birmingham;Everton;0;1;A;0;0;D;2.3;2.9;2.8;29076;38837
E0;04_05;13.11.2004;Bolton;Aston Villa;1;2;A;1;1;D;2.0;3.0;3.3;26795;36622
E0;04_05;13.11.2004;Charlton;Norwich;4;0;H;2;0;H;1.75;3.2;4.0;26293;18987
E0;04_05;13.11.2004;Fulham;Chelsea;1;4;A;0;1;A;4.6;3.4;1.6;16342;41234
E0;04_05;13.11.2004;Liverpool;Crystal Palace;3;2;H;2;1;H;1.5;3.7;5.0;42706;17344
E0;04_05;13.11.2004;Man City;Blackburn;1;1;D;1;0;H;2.0;3.1;3.2;46834;24376
E0;04_05;13.11.2004;Southampton;Portsmouth;2;1;H;1;1;D;2.1;3.0;3.1;31717;20108
E0;04_05;13.11.2004;Tottenham;Arsenal;4;5;A;1;1;D;4.0;3.2;1.75;34876;38079
E0;04_05;14.11.2004;Newcastle;Man United;1;3;A;0;1;A;2.8;2.9;2.3;51966;67641
E0;04_05;14.11.2004;West Brom;Middlesbrough;1;2;A;1;1;D;2.8;2.9;2.3;24765;30398
E0;04_05;20.11.2004;Arsenal;West Brom;1;1;D;0;0;D;1.17;5.5;11.0;38079;24765
E0;04_05;20.11.2004;Chelsea;Bolton;2;2;D;1;0;H;1.35;4.0;7.0;41234;26795
E0;04_05;20.11.2004;Crystal Palace;Newcastle;0;2;A;0;0;D;2.7;3.0;2.3;17344;51966
E0;04_05;20.11.2004;Everton;Fulham;1;0;H;0;0;D;1.75;3.2;4.0;38837;16342
E0;04_05;20.11.2004;Man United;Charlton;2;0;H;1;0;H;1.33;4.0;7.5;67641;26293
E0;04_05;20.11.2004;Middlesbrough;Liverpool;2;0;H;1;0;H;2.3;3.0;2.7;30398;42706
E0;04_05;20.11.2004;Norwich;Southampton;2;1;H;1;1;D;2.3;2.9;2.8;18987;31717
E0;04_05;20.11.2004;Portsmouth;Man City;1;3;A;1;1;D;2.0;3.1;3.2;20108;46834
E0;04_05;21.11.2004;Blackburn;Birmingham;3;3;D;1;3;A;2.2;3.0;2.9;24376;29076
E0;04_05;22.11.2004;Aston Villa;Tottenham;1;0;H;0;0;D;1.85;3.1;3.6;36622;34876
E0;04_05;27.11.2004;Birmingham;Norwich;1;1;D;1;0;H;1.8;3.1;3.8;29076;18987
E0;04_05;27.11.2004;Bolton;Portsmouth;0;1;A;0;1;A;1.65;3.3;4.4;26795;20108
E0;04_05;27.11.2004;Charlton;Chelsea;0;4;A;0;1;A;4.4;3.3;1.65;26293;41234
E0;04_05;27.11.2004;Fulham;Blackburn;0;2;A;0;1;A;1.9;3.1;3.5;16342;24376
E0;04_05;27.11.2004;Man City;Aston Villa;2;0;H;2;0;H;2.2;3.0;2.9;46834;36622
E0;04_05;27.11.2004;Southampton;Crystal Palace;2;2;D;0;0;D;1.9;3.1;3.5;31717;17344
E0;04_05;27.11.2004;West Brom;Man United;0;3;A;0;0;D;4.8;3.5;1.55;24765;67641
E0;04_05;28.11.2004;Liverpool;Arsenal;2;1;H;1;0;H;2.9;3.0;2.2;42706;38079
E0;04_05;28.11.2004;Newcastle;Everton;1;1;D;1;0;H;1.9;3.1;3.5;51966;38837
E0;04_05;28.11.2004;Tottenham;Middlesbrough;2;0;H;0;0;D;2.7;3.0;2.3;34876;30398
E0;04_05;04.12.2004;Arsenal;Birmingham;3;0;H;1;0;H;1.35;4.0;7.0;38079;29076
E0;04_05;04.12.2004;Aston Villa;Liverpool;1;1;D;1;1;D;2.5;3.0;2.5;36622;42706
E0;04_05;04.12.2004;Blackburn;Tottenham;0;1;A;0;0;D;2.3;3.0;2.7;24376;34876
E0;04_05;04.12.2004;Chelsea;Newcastle;4;0;H;0;0;D;1.4;3.9;6.0;41234;51966
E0;04_05;04.12.2004;Everton;Bolton;3;2;H;1;1;D;1.9;3.1;3.5;38837;26795
E0;04_05;04.12.2004;Man United;Southampton;3;0;H;0;0;D;1.2;5.0;10.0;67641;31717
E0;04_05;04.12.2004;Norwich;Fulham;0;1;A;0;1;A;2.2;3.0;2.9;18987;16342
E0;04_05;04.12.2004;Portsmouth;West Brom;3;2;H;1;2;A;1.8;3.1;3.8;20108;24765
E0;04_05;05.12.2004;Crystal Palace;Charlton;0;1;A;0;0;D;2.3;3.0;2.7;17344;26293
E0;04_05;06.12.2004;Middlesbrough;Man City;3;2;H;1;1;D;1.85;3.1;3.6;30398;46834
E0;04_05;11.12.2004;Crystal Palace;Blackburn;0;0;D;0;0;D;2.4;3.0;2.6;17344;24376
E0;04_05;11.12.2004;Everton;Liverpool;1;0;H;0;0;D;2.5;3.0;2.5;38837;42706
E0;04_05;11.12.2004;Man City;Tottenham;0;1;A;0;0;D;2.2;3.0;2.9;46834;34876
E0;04_05;11.12.2004;Newcastle;Portsmouth;1;1;D;1;1;D;1.6;3.4;4.6;51966;20108
E0;04_05;11.12.2004;Norwich;Bolton;3;2;H;1;2;A;2.5;3.0;2.5;18987;26795
E0;04_05;11.12.2004;Southampton;Middlesbrough;2;2;D;1;0;H;2.7;3.0;2.3;31717;30398
E0;04_05;11.12.2004;West Brom;Charlton;0;1;A;0;1;A;2.5;3.0;2.5;24765;26293
E0;04_05;12.12.2004;Arsenal;Chelsea;2;2;D;2;1;H;2.4;2.9;2.7;38079;41234
E0;04_05;12.12.2004;Aston Villa;Birmingham;1;2;A;0;2;A;1.9;3.1;3.5;36622;29076
E0;04_05;13.12.2004;Fulham;Man United;1;1;D;0;1;A;4.6;3.4;1.6;16342;67641
E0;04_05;14.12.2004;Liverpool;Portsmouth;1;1;D;0;0;D;1.45;3.8;5.4;42706;20108
E0;04_05;18.12.2004;Birmingham;West Brom;4;0;H;3;0;H;1.8;3.1;3.8;29076;24765
E0;04_05;18.12.2004;Blackburn;Everton;0;0;D;0;0;D;2.7;3.0;2.3;24376;38837
E0;04_05;18.12.2004;Bolton;Man City;0;1;A;0;0;D;2.1;3.0;3.1;26795;46834
E0;04_05;18.12.2004;Chelsea;Norwich;4;0;H;3;0;H;1.22;4.8;9.5;41234;18987
E0;04_05;18.12.2004;Man United;Crystal Palace;5;2;H;2;1;H;1.22;4.8;9.5;67641;17344
E0;04_05;18.12.2004;Middlesbrough;Aston Villa;3;0;H;1;0;H;1.9;3.1;3.5;30398;36622
E0;04_05;18.12.2004;Tottenham;Southampton;5;1;H;3;0;H;1.7;3.2;4.2;34876;31717
E0;04_05;19.12.2004;Liverpool;Newcastle;3;1;H;2;1;H;1.75;3.2;4.0;42706;51966
E0;04_05;19.12.2004;Portsmouth;Arsenal;0;1;A;0;0;D;4.4;3.3;1.65;20108;38079
E0;04_05;20.12.2004;Charlton;Fulham;2;1;H;1;0;H;2.1;3.0;3.1;26293;16342
E0;04_05;26.12.2004;Arsenal;Fulham;2;0;H;1;0;H;1.25;4.5;9.0;38079;16342
E0;04_05;26.12.2004;Birmingham;Middlesbrough;2;0;H;2;0;H;2.4;2.9;2.7;29076;30398
E0;04_05;26.12.2004;Blackburn;Newcastle;2;2;D;1;2;A;2.4;2.9;2.7;24376;51966
E0;04_05;26.12.2004;Chelsea;Aston Villa;1;0;H;1;0;H;1.27;4.3;8.5;41234;36622
E0;04_05;26.12.2004;Crystal Palace;Portsmouth;0;1;A;0;0;D;2.4;2.9;2.7;17344;20108
E0;04_05;26.12.2004;Everton;Man City;2;1;H;1;1;D;1.85;3.1;3.6;38837;46834
E0;04_05;26.12.2004;Man United;Bolton;2;0;H;1;0;H;1.35;4.0;7.0;67641;26795
E0;04_05;26.12.2004;Norwich;Tottenham;0;2;A;0;0;D;2.9;3.0;2.2;18987;34876
E0;04_05;26.12.2004;Southampton;Charlton;0;0;D;0;0;D;2.4;2.9;2.7;31717;26293
E0;04_05;26.12.2004;West Brom;Liverpool;0;5;A;0;1;A;4.2;3.2;1.7;24765;42706
E0;04_05;28.12.2004;Aston Villa;Man United;0;1;A;0;1;A;4.2;3.2;1.7;36622;67641
E0;04_05;28.12.2004;Bolton;Blackburn;0;1;A;0;1;A;2.2;2.9;3.0;26795;24376
E0;04_05;28.12.2004;Charlton;Everton;2;0;H;0;0;D;2.5;3.0;2.5;26293;38837
E0;04_05;28.12.2004;Fulham;Birmingham;2;3;A;1;2;A;2.4;2.9;2.7;16342;29076
E0;04_05;28.12.2004;Liverpool;Southampton;1;0;H;1;0;H;1.35;4.0;7.0;42706;31717
E0;04_05;28.12.2004;Man City;West Brom;1;1;D;1;0;H;1.55;3.5;4.8;46834;24765
E0;04_05;28.12.2004;Middlesbrough;Norwich;2;0;H;0;0;D;1.45;3.8;5.4;30398;18987
E0;04_05;28.12.2004;Portsmouth;Chelsea;0;2;A;0;0;D;4.6;3.4;1.6;20108;41234
E0;04_05;28.12.2004;Tottenham;Crystal Palace;1;1;D;0;0;D;1.65;3.3;4.4;34876;17344
E0;04_05;29.12.2004;Newcastle;Arsenal;0;1;A;0;1;A;3.5;3.1;1.9;51966;38079
E0;04_05;01.01.2005;Aston Villa;Blackburn;1;0;H;0;0;D;2.0;3.1;3.2;36622;24376
E0;04_05;01.01.2005;Bolton;West Brom;1;1;D;0;1;A;1.7;3.2;4.2;26795;24765
E0;04_05;01.01.2005;Charlton;Arsenal;1;3;A;1;1;D;4.6;3.4;1.6;26293;38079
E0;04_05;01.01.2005;Fulham;Crystal Palace;3;1;H;1;1;D;1.9;3.1;3.5;16342;17344
E0;04_05;01.01.2005;Liverpool;Chelsea;0;1;A;0;0;D;2.9;3.0;2.2;42706;41234
E0;04_05;01.01.2005;Man City;Southampton;2;1;H;2;0;H;1.7;3.2;4.2;46834;31717
E0;04_05;01.01.2005;Middlesbrough;Man United;0;2;A;0;1;A;2.9;3.0;2.2;30398;67641
E0;04_05;01.01.2005;Newcastle;Birmingham;2;1;H;2;0;H;1.9;3.1;3.5;51966;29076
E0;04_05;01.01.2005;Portsmouth;Norwich;1;1;D;0;1;A;1.65;3.3;4.4;20108;18987
E0;04_05;01.01.2005;Tottenham;Everton;5;2;H;2;1;H;2.1;3.0;3.1;34876;38837
E0;04_05;03.01.2005;Blackburn;Charlton;1;0;H;1;0;H;2.1;3.0;3.1;24376;26293
E0;04_05;03.01.2005;Crystal Palace;Aston Villa;2;0;H;1;0;H;2.5;3.0;2.5;17344;36622
E0;04_05;03.01.2005;Norwich;Liverpool;1;2;A;0;0;D;4.2;3.2;1.7;18987;42706
E0;04_05;03.01.2005;West Brom;Newcastle;0;0;D;0;0;D;3.5;3.1;1.9;24765;51966
E0;04_05;04.01.2005;Arsenal;Man City;1;1;D;0;1;A;1.25;4.5;9.0;38079;46834
E0;04_05;04.01.2005;Birmingham;Bolton;1;2;A;0;1;A;1.85;3.1;3.6;29076;26795
E0;04_05;04.01.2005;Chelsea;Middlesbrough;2;0;H;2;0;H;1.4;3.9;6.0;41234;30398
E0;04_05;04.01.2005;Everton;Portsmouth;2;1;H;1;1;D;1.75;3.2;4.0;38837;20108
E0;04_05;04.01.2005;Man United;Tottenham;0;0;D;0;0;D;1.4;3.9;6.0;67641;34876
E0;04_05;05.01.2005;Southampton;Fulham;3;3;D;2;2;D;2.2;3.0;2.9;31717;16342
E0;04_05;15.01.2005;Aston Villa;Norwich;3;0;H;2;0;H;1.65;3.3;4.4;36622;18987
E0;04_05;15.01.2005;Bolton;Arsenal;1;0;H;1;0;H;4.4;3.3;1.65;26795;38079
E0;04_05;15.01.2005;Charlton;Birmingham;3;1;H;1;0;H;2.0;3.1;3.2;26293;29076
E0;04_05;15.01.2005;Liverpool;Man United;0;1;A;0;1;A;2.5;3.0;2.5;42706;67641
E0;04_05;15.01.2005;Man City;Crystal Palace;3;1;H;2;1;H;1.7;3.2;4.2;46834;17344
E0;04_05;15.01.2005;Newcastle;Southampton;2;1;H;2;1;H;1.6;3.4;4.6;51966;31717
E0;04_05;15.01.2005;Portsmouth;Blackburn;0;1;A;0;0;D;2.1;3.0;3.1;20108;24376
E0;04_05;15.01.2005;Tottenham;Chelsea;0;2;A;0;1;A;4.2;3.2;1.7;34876;41234
E0;04_05;16.01.2005;Fulham;West Brom;1;0;H;0;0;D;1.7;3.2;4.2;16342;24765
E0;04_05;16.01.2005;Middlesbrough;Everton;1;1;D;1;0;H;2.2;3.0;2.9;30398;38837
E0;04_05;22.01.2005;Birmingham;Fulham;1;2;A;0;0;D;1.9;3.1;3.5;29076;16342
E0;04_05;22.01.2005;Chelsea;Portsmouth;3;0;H;3;0;H;1.22;4.8;9.5;41234;20108
E0;04_05;22.01.2005;Crystal Palace;Tottenham;3;0;H;0;0;D;3.1;3.0;2.1;17344;34876
E0;04_05;22.01.2005;Everton;Charlton;0;1;A;0;1;A;1.8;3.1;3.8;38837;26293
E0;04_05;22.01.2005;Man United;Aston Villa;3;1;H;1;0;H;1.3;4.2;8.0;67641;36622
E0;04_05;22.01.2005;Norwich;Middlesbrough;4;4;D;1;1;D;2.9;3.0;2.2;18987;30398
E0;04_05;22.01.2005;Southampton;Liverpool;2;0;H;2;0;H;3.5;3.1;1.9;31717;42706
E0;04_05;22.01.2005;West Brom;Man City;2;0;H;1;0;H;2.7;3.0;2.3;24765;46834
E0;04_05;23.01.2005;Arsenal;Newcastle;1;0;H;1;0;H;1.4;3.9;6.0;38079;51966
E0;04_05;24.01.2005;Blackburn;Bolton;0;1;A;0;0;D;2.2;2.9;3.0;24376;26795
E0;04_05;01.02.2005;Arsenal;Man United;2;4;A;2;1;H;2.2;3.0;2.9;38079;67641
E0;04_05;01.02.2005;Bolton;Tottenham;3;1;H;0;0;D;2.2;3.0;2.9;26795;34876
E0;04_05;01.02.2005;Charlton;Liverpool;1;2;A;1;0;H;2.4;3.0;2.6;26293;42706
E0;04_05;01.02.2005;Portsmouth;Middlesbrough;2;1;H;1;1;D;2.4;3.0;2.6;20108;30398
E0;04_05;01.02.2005;West Brom;Crystal Palace;2;2;D;0;0;D;2.2;3.0;2.9;24765;17344
