Div;Season;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HomeBookmaker;DrawBookmaker;AwayBookmaker;avg_home_spectator;avg_away_spectator
SP1;05_06;2005-12-11 00:00:00;Barcelona;Sevilla;2;1;H;0;0;D;1.35;4.0;7.0;73357;39526
SP1;05_06;2005-12-11 00:00:00;Betis;Espanol;0;0;D;0;0;D;2.1;3.0;3.1;33263;24067
SP1;05_06;2005-12-11 00:00:00;Getafe;Santander;1;2;A;1;1;D;1.8;3.1;3.8;12811;13452
SP1;05_06;2005-12-11 00:00:00;La Coruna;Cadiz;1;0;H;0;0;D;1.55;3.5;4.8;21684;12524
SP1;05_06;2005-12-11 00:00:00;Malaga;Real Madrid;0;2;A;0;2;A;3.6;3.1;1.85;22053;71934
SP1;05_06;2005-12-11 00:00:00;Osasuna;Mallorca;1;0;H;1;0;H;1.65;3.3;4.4;14967;15399
SP1;05_06;2005-12-11 00:00:00;Zaragoza;Celta;1;0;H;0;0;D;2.4;3.0;2.6;30947;15319
SP1;05_06;2005-12-17 00:00:00;Ath Bilbao;Betis;2;0;H;2;0;H;2.0;3.1;3.2;32427;33263
SP1;05_06;2005-12-17 00:00:00;Cadiz;Barcelona;1;3;A;0;2;A;6.0;3.9;1.4;12524;73357
SP1;05_06;2005-12-17 00:00:00;Celta;La Coruna;0;3;A;0;3;A;2.3;3.0;2.7;15319;21684
SP1;05_06;2005-12-18 00:00:00;Alaves;Valencia;0;1;A;0;1;A;3.3;3.0;2.0;11472;42442
SP1;05_06;2005-12-18 00:00:00;Espanol;Zaragoza;2;2;D;0;0;D;2.2;2.9;3.0;24067;30947
SP1;05_06;2005-12-18 00:00:00;Mallorca;Ath Madrid;2;2;D;1;2;A;2.4;3.0;2.6;15399;42579
SP1;05_06;2005-12-18 00:00:00;Real Madrid;Osasuna;1;1;D;0;0;D;1.55;3.5;4.8;71934;14967
SP1;05_06;2005-12-18 00:00:00;Santander;Malaga;1;1;D;1;1;D;2.1;3.0;3.1;13452;22053
SP1;05_06;2005-12-18 00:00:00;Sevilla;Sociedad;3;2;H;0;1;A;1.75;3.2;4.0;39526;21090
SP1;05_06;2005-12-18 00:00:00;Villarreal;Getafe;2;1;H;1;1;D;1.55;3.5;4.8;18211;12811
SP1;05_06;2005-12-20 00:00:00;Barcelona;Celta;2;0;H;1;0;H;1.25;4.5;9.0;73357;15319
SP1;05_06;2005-12-21 00:00:00;Betis;Alaves;3;0;H;1;0;H;1.8;3.1;3.8;33263;11472
SP1;05_06;2005-12-21 00:00:00;Getafe;Sevilla;1;0;H;1;0;H;2.5;3.0;2.5;12811;39526
SP1;05_06;2005-12-21 00:00:00;La Coruna;Espanol;1;2;A;0;0;D;1.6;3.3;4.8;21684;24067
SP1;05_06;2005-12-21 00:00:00;Malaga;Villarreal;0;0;D;0;0;D;2.7;3.0;2.3;22053;18211
SP1;05_06;2005-12-21 00:00:00;Real Madrid;Santander;1;2;A;0;2;A;1.25;4.5;9.0;71934;13452
SP1;05_06;2005-12-21 00:00:00;Sociedad;Cadiz;2;0;H;1;0;H;1.8;3.1;3.8;21090;12524
SP1;05_06;2005-12-21 00:00:00;Valencia;Mallorca;3;0;H;0;0;D;1.4;3.9;6.0;42442;15399
SP1;05_06;2005-12-21 00:00:00;Zaragoza;Ath Bilbao;3;2;H;0;1;A;2.1;3.0;3.1;30947;32427
SP1;05_06;2005-12-22 00:00:00;Osasuna;Ath Madrid;2;1;H;2;1;H;1.75;3.1;4.2;14967;42579
SP1;05_06;2006-01-07 00:00:00;Ath Bilbao;La Coruna;1;2;A;0;1;A;2.55;3.1;2.55;32427;21684
SP1;05_06;2006-01-07 00:00:00;Espanol;Barcelona;1;2;A;0;1;A;5.5;3.5;1.5;24067;73357
SP1;05_06;2006-01-08 00:00:00;Alaves;Zaragoza;0;2;A;0;0;D;2.5;3.0;2.7;11472;30947
SP1;05_06;2006-01-08 00:00:00;Ath Madrid;Valencia;0;0;D;0;0;D;3.0;3.1;2.2;42579;42442
SP1;05_06;2006-01-08 00:00:00;Cadiz;Getafe;1;0;H;1;0;H;2.4;3.0;2.8;12524;12811
SP1;05_06;2006-01-08 00:00:00;Celta;Sociedad;1;0;H;1;0;H;1.8;3.2;4.0;15319;21090
SP1;05_06;2006-01-08 00:00:00;Mallorca;Betis;1;1;D;1;1;D;2.1;3.1;3.2;15399;33263
SP1;05_06;2006-01-08 00:00:00;Osasuna;Santander;1;1;D;1;1;D;1.7;3.3;4.5;14967;13452
SP1;05_06;2006-01-08 00:00:00;Sevilla;Malaga;3;1;H;1;0;H;1.65;3.5;4.5;39526;22053
SP1;05_06;2006-01-08 00:00:00;Villarreal;Real Madrid;0;0;D;0;0;D;2.4;3.1;2.7;18211;71934
SP1;05_06;2006-01-14 00:00:00;Betis;Ath Madrid;1;0;H;1;0;H;2.2;2.8;3.3;33263;42579
SP1;05_06;2006-01-14 00:00:00;Valencia;Osasuna;2;0;H;1;0;H;1.8;3.1;4.0;42442;14967
SP1;05_06;2006-01-15 00:00:00;Barcelona;Ath Bilbao;2;1;H;1;1;D;1.2;5.0;12.0;73357;32427
SP1;05_06;2006-01-15 00:00:00;Getafe;Celta;1;1;D;1;0;H;2.2;3.0;3.1;12811;15319
SP1;05_06;2006-01-15 00:00:00;La Coruna;Alaves;0;2;A;0;1;A;1.4;3.8;7.0;21684;11472
SP1;05_06;2006-01-15 00:00:00;Malaga;Cadiz;0;2;A;0;2;A;1.9;3.1;3.8;22053;12524
SP1;05_06;2006-01-15 00:00:00;Real Madrid;Sevilla;4;2;H;1;0;H;1.6;3.5;5.0;71934;39526
SP1;05_06;2006-01-15 00:00:00;Santander;Villarreal;1;0;H;1;0;H;2.9;2.9;2.4;13452;18211
SP1;05_06;2006-01-15 00:00:00;Sociedad;Espanol;0;1;A;0;0;D;2.1;3.0;3.3;21090;24067
SP1;05_06;2006-01-15 00:00:00;Zaragoza;Mallorca;3;1;H;2;0;H;1.8;3.1;4.0;30947;15399
SP1;05_06;2006-01-21 00:00:00;Real Madrid;Cadiz;3;1;H;0;0;D;1.22;5.0;10.0;71934;12524
SP1;05_06;2006-01-21 00:00:00;Zaragoza;Ath Madrid;0;2;A;0;1;A;2.0;3.1;3.4;30947;42579
SP1;05_06;2006-01-22 00:00:00;Barcelona;Alaves;2;0;H;0;0;D;1.17;5.4;13.0;73357;11472
SP1;05_06;2006-01-22 00:00:00;Betis;Valencia;0;2;A;0;1;A;2.8;3.0;2.4;33263;42442
SP1;05_06;2006-01-22 00:00:00;Getafe;Espanol;5;0;H;2;0;H;2.2;3.0;3.1;12811;24067
SP1;05_06;2006-01-22 00:00:00;La Coruna;Mallorca;2;2;D;2;0;H;1.45;3.9;6.0;21684;15399
SP1;05_06;2006-01-22 00:00:00;Malaga;Celta;0;2;A;0;0;D;2.5;3.0;2.7;22053;15319
SP1;05_06;2006-01-22 00:00:00;Santander;Sevilla;2;3;A;1;1;D;2.4;3.0;2.8;13452;39526
SP1;05_06;2006-01-22 00:00:00;Sociedad;Ath Bilbao;3;3;D;2;0;H;2.1;3.1;3.2;21090;32427
SP1;05_06;2006-01-22 00:00:00;Villarreal;Osasuna;2;1;H;0;1;A;1.8;3.1;4.2;18211;14967
SP1;05_06;2006-01-28 00:00:00;Ath Bilbao;Getafe;1;0;H;0;0;D;2.1;3.0;3.3;32427;12811
SP1;05_06;2006-01-28 00:00:00;Ath Madrid;La Coruna;3;2;H;1;0;H;2.4;2.9;2.9;42579;21684
SP1;05_06;2006-01-28 00:00:00;Cadiz;Santander;1;1;D;0;0;D;2.3;3.0;2.9;12524;13452
SP1;05_06;2006-01-29 00:00:00;Alaves;Sociedad;3;1;H;1;0;H;2.4;3.0;2.8;11472;21090
SP1;05_06;2006-01-29 00:00:00;Celta;Real Madrid;1;2;A;1;1;D;3.8;3.1;1.9;15319;71934
SP1;05_06;2006-01-29 00:00:00;Espanol;Malaga;3;1;H;3;1;H;1.85;3.2;3.8;24067;22053
SP1;05_06;2006-01-29 00:00:00;Mallorca;Barcelona;0;3;A;0;1;A;7.0;3.6;1.45;15399;73357
SP1;05_06;2006-01-29 00:00:00;Osasuna;Betis;0;2;A;0;1;A;1.7;3.3;4.5;14967;33263
SP1;05_06;2006-01-29 00:00:00;Sevilla;Villarreal;2;0;H;1;0;H;2.4;2.9;2.9;39526;18211
SP1;05_06;2006-01-29 00:00:00;Valencia;Zaragoza;2;2;D;0;1;A;1.65;3.3;4.9;42442;30947
SP1;05_06;2006-02-04 00:00:00;La Coruna;Valencia;0;1;A;0;1;A;2.4;3.0;2.8;21684;42442
SP1;05_06;2006-02-04 00:00:00;Malaga;Ath Bilbao;2;1;H;1;1;D;2.3;3.1;2.8;22053;32427
SP1;05_06;2006-02-04 00:00:00;Real Madrid;Espanol;4;0;H;3;0;H;1.33;4.2;8.0;71934;24067
SP1;05_06;2006-02-05 00:00:00;Barcelona;Ath Madrid;1;3;A;0;1;A;1.45;3.9;6.0;73357;42579
SP1;05_06;2006-02-05 00:00:00;Getafe;Alaves;2;2;D;1;1;D;1.75;3.2;4.3;12811;11472
SP1;05_06;2006-02-05 00:00:00;Santander;Celta;0;1;A;0;0;D;2.4;3.0;2.8;13452;15319
SP1;05_06;2006-02-05 00:00:00;Sevilla;Osasuna;0;1;A;0;0;D;1.85;3.1;4.0;39526;14967
SP1;05_06;2006-02-05 00:00:00;Sociedad;Mallorca;2;1;H;1;1;D;1.9;3.2;3.6;21090;15399
SP1;05_06;2006-02-05 00:00:00;Villarreal;Cadiz;1;1;D;0;1;A;1.5;3.5;6.3;18211;12524
SP1;05_06;2006-02-05 00:00:00;Zaragoza;Betis;4;3;H;4;1;H;1.9;3.1;3.8;30947;33263
SP1;05_06;2006-02-11 00:00:00;Ath Bilbao;Real Madrid;0;2;A;0;1;A;3.6;3.2;1.9;32427;71934
SP1;05_06;2006-02-11 00:00:00;Cadiz;Sevilla;0;4;A;0;1;A;2.7;3.0;2.5;12524;39526
SP1;05_06;2006-02-11 00:00:00;Osasuna;Zaragoza;1;1;D;1;1;D;2.1;3.1;3.2;14967;30947
SP1;05_06;2006-02-12 00:00:00;Alaves;Malaga;3;2;H;1;0;H;2.1;3.1;3.2;11472;22053
SP1;05_06;2006-02-12 00:00:00;Ath Madrid;Sociedad;1;0;H;0;0;D;1.7;3.2;4.7;42579;21090
SP1;05_06;2006-02-12 00:00:00;Betis;La Coruna;0;1;A;0;0;D;2.4;3.0;2.8;33263;21684
SP1;05_06;2006-02-12 00:00:00;Celta;Villarreal;1;0;H;1;0;H;2.2;2.9;3.2;15319;18211
SP1;05_06;2006-02-12 00:00:00;Espanol;Santander;0;2;A;0;0;D;2.1;3.0;3.3;24067;13452
SP1;05_06;2006-02-12 00:00:00;Mallorca;Getafe;1;1;D;0;0;D;2.2;3.0;3.1;15399;12811
SP1;05_06;2006-02-12 00:00:00;Valencia;Barcelona;1;0;H;1;0;H;2.6;3.1;2.5;42442;73357
SP1;05_06;2006-02-18 00:00:00;Barcelona;Betis;5;1;H;3;0;H;1.3;4.4;8.5;73357;33263
SP1;05_06;2006-02-18 00:00:00;Real Madrid;Alaves;3;0;H;2;0;H;1.27;4.4;10.0;71934;11472
SP1;05_06;2006-02-18 00:00:00;Sevilla;Celta;1;0;H;1;0;H;2.0;3.1;3.4;39526;15319
SP1;05_06;2006-02-18 00:00:00;Villarreal;Espanol;4;0;H;3;0;H;1.75;3.2;4.3;18211;24067
SP1;05_06;2006-02-19 00:00:00;Cadiz;Osasuna;1;3;A;1;2;A;2.6;3.0;2.6;12524;14967
SP1;05_06;2006-02-19 00:00:00;Getafe;Ath Madrid;0;3;A;0;1;A;2.6;3.0;2.6;12811;42579
SP1;05_06;2006-02-19 00:00:00;La Coruna;Zaragoza;1;1;D;0;1;A;2.0;3.1;3.4;21684;30947
SP1;05_06;2006-02-19 00:00:00;Malaga;Mallorca;0;2;A;0;0;D;2.0;3.2;3.3;22053;15399
SP1;05_06;2006-02-19 00:00:00;Santander;Ath Bilbao;0;1;A;0;0;D;2.3;2.9;3.0;13452;32427
SP1;05_06;2006-02-19 00:00:00;Sociedad;Valencia;1;2;A;1;0;H;3.3;3.0;2.1;21090;42442
SP1;05_06;2006-02-25 00:00:00;Ath Madrid;Malaga;5;0;H;3;0;H;1.55;3.5;5.5;42579;22053
SP1;05_06;2006-02-25 00:00:00;Zaragoza;Barcelona;0;2;A;0;0;D;4.0;3.1;1.85;30947;73357
SP1;05_06;2006-02-26 00:00:00;Alaves;Santander;2;2;D;2;1;H;2.2;2.9;3.2;11472;13452
SP1;05_06;2006-02-26 00:00:00;Ath Bilbao;Villarreal;1;1;D;1;1;D;2.5;3.1;2.6;32427;18211
SP1;05_06;2006-02-26 00:00:00;Betis;Sociedad;2;0;H;1;0;H;2.0;3.2;3.3;33263;21090
SP1;05_06;2006-02-26 00:00:00;Celta;Cadiz;2;0;H;1;0;H;1.6;3.5;5.0;15319;12524
SP1;05_06;2006-02-26 00:00:00;Espanol;Sevilla;5;0;H;1;0;H;2.55;3.1;2.55;24067;39526
SP1;05_06;2006-02-26 00:00:00;Mallorca;Real Madrid;2;1;H;0;1;A;5.5;3.5;1.55;15399;71934
SP1;05_06;2006-02-26 00:00:00;Osasuna;La Coruna;1;2;A;1;0;H;2.2;3.0;3.1;14967;21684
SP1;05_06;2006-02-26 00:00:00;Valencia;Getafe;1;1;D;0;0;D;1.4;3.7;7.5;42442;12811
SP1;05_06;2006-03-04 00:00:00;Barcelona;La Coruna;3;2;H;2;2;D;1.5;3.7;5.8;73357;21684
SP1;05_06;2006-03-04 00:00:00;Cadiz;Espanol;2;0;H;0;0;D;2.4;3.1;2.7;12524;24067
SP1;05_06;2006-03-04 00:00:00;Real Madrid;Ath Madrid;2;1;H;2;1;H;1.75;3.3;4.2;71934;42579
SP1;05_06;2006-03-04 00:00:00;Villarreal;Alaves;3;2;H;1;2;A;1.65;3.4;4.7;18211;11472
SP1;05_06;2006-03-05 00:00:00;Celta;Osasuna;2;0;H;1;0;H;2.1;3.0;3.3;15319;14967
SP1;05_06;2006-03-05 00:00:00;Getafe;Betis;1;0;H;1;0;H;2.1;3.1;3.2;12811;33263
SP1;05_06;2006-03-05 00:00:00;Malaga;Valencia;0;0;D;0;0;D;4.2;3.3;1.75;22053;42442
SP1;05_06;2006-03-05 00:00:00;Santander;Mallorca;0;0;D;0;0;D;2.0;3.1;3.4;13452;15399
SP1;05_06;2006-03-05 00:00:00;Sevilla;Ath Bilbao;2;1;H;1;1;D;1.75;3.3;4.2;39526;32427
SP1;05_06;2006-03-05 00:00:00;Sociedad;Zaragoza;1;3;A;1;0;H;2.4;3.1;2.7;21090;30947
SP1;05_06;2006-03-11 00:00:00;Espanol;Celta;2;0;H;2;0;H;2.5;3.2;2.5;24067;15319
SP1;05_06;2006-03-11 00:00:00;La Coruna;Sociedad;0;1;A;0;0;D;1.55;3.7;5.0;21684;21090
SP1;05_06;2006-03-11 00:00:00;Valencia;Real Madrid;0;0;D;0;0;D;2.4;3.1;2.7;42442;71934
SP1;05_06;2006-03-12 00:00:00;Alaves;Sevilla;2;1;H;2;1;H;2.6;3.1;2.5;11472;39526
SP1;05_06;2006-03-12 00:00:00;Ath Bilbao;Cadiz;1;0;H;0;0;D;1.85;3.1;4.0;32427;12524
SP1;05_06;2006-03-12 00:00:00;Ath Madrid;Santander;2;1;H;0;0;D;1.65;3.3;4.9;42579;13452
SP1;05_06;2006-03-12 00:00:00;Betis;Malaga;1;1;D;1;0;H;1.8;3.1;4.2;33263;22053
SP1;05_06;2006-03-12 00:00:00;Mallorca;Villarreal;1;1;D;1;1;D;2.55;3.1;2.55;15399;18211
SP1;05_06;2006-03-12 00:00:00;Osasuna;Barcelona;2;1;H;1;0;H;4.5;3.3;1.7;14967;73357
SP1;05_06;2006-03-12 00:00:00;Zaragoza;Getafe;1;2;A;1;1;D;1.8;3.1;4.2;30947;12811
SP1;05_06;2006-03-18 00:00:00;Getafe;La Coruna;1;2;A;0;1;A;2.3;3.1;2.8;12811;21684
SP1;05_06;2006-03-18 00:00:00;Sociedad;Barcelona;0;2;A;0;1;A;4.8;3.6;1.6;21090;73357
SP1;05_06;2006-03-18 00:00:00;Villarreal;Ath Madrid;1;1;D;1;0;H;2.1;3.0;3.3;18211;42579
SP1;05_06;2006-03-19 00:00:00;Cadiz;Alaves;0;0;D;0;0;D;2.1;3.1;3.2;12524;11472
SP1;05_06;2006-03-19 00:00:00;Celta;Ath Bilbao;0;1;A;0;1;A;1.75;3.3;4.2;15319;32427
SP1;05_06;2006-03-19 00:00:00;Espanol;Osasuna;2;4;A;1;3;A;2.3;3.1;2.8;24067;14967
SP1;05_06;2006-03-19 00:00:00;Malaga;Zaragoza;0;1;A;0;0;D;2.5;3.0;2.7;22053;30947
SP1;05_06;2006-03-19 00:00:00;Real Madrid;Betis;0;0;D;0;0;D;1.37;4.1;7.0;71934;33263
SP1;05_06;2006-03-19 00:00:00;Santander;Valencia;2;1;H;1;0;H;3.4;3.1;2.0;13452;42442
SP1;05_06;2006-03-19 00:00:00;Sevilla;Mallorca;1;1;D;1;0;H;1.65;3.5;4.5;39526;15399
SP1;05_06;2006-03-21 00:00:00;Barcelona;Getafe;3;1;H;1;1;D;1.2;5.0;12.0;73357;12811
SP1;05_06;2006-03-22 00:00:00;Alaves;Celta;1;0;H;0;0;D;2.3;3.0;2.9;11472;15319
SP1;05_06;2006-03-22 00:00:00;Ath Bilbao;Espanol;1;1;D;0;1;A;2.0;3.1;3.4;32427;24067
SP1;05_06;2006-03-22 00:00:00;Betis;Santander;1;0;H;1;0;H;2.1;3.0;3.3;33263;13452
SP1;05_06;2006-03-22 00:00:00;La Coruna;Malaga;2;1;H;0;1;A;1.55;3.5;5.5;21684;22053
SP1;05_06;2006-03-22 00:00:00;Mallorca;Cadiz;1;0;H;1;0;H;1.8;3.2;4.0;15399;12524
SP1;05_06;2006-03-22 00:00:00;Osasuna;Sociedad;2;0;H;1;0;H;1.65;3.4;4.7;14967;21090
SP1;05_06;2006-03-22 00:00:00;Valencia;Villarreal;1;1;D;1;0;H;1.8;3.1;4.2;42442;18211
SP1;05_06;2006-03-22 00:00:00;Zaragoza;Real Madrid;1;1;D;0;0;D;3.4;3.1;2.0;30947;71934
SP1;05_06;2006-03-23 00:00:00;Ath Madrid;Sevilla;0;1;A;0;1;A;1.9;3.1;3.8;42579;39526
SP1;05_06;2006-03-25 00:00:00;Ath Bilbao;Osasuna;1;0;H;0;0;D;2.4;3.0;2.8;32427;14967
SP1;05_06;2006-03-25 00:00:00;Malaga;Barcelona;0;0;D;0;0;D;6.5;3.7;1.45;22053;73357
SP1;05_06;2006-03-25 00:00:00;Villarreal;Betis;1;2;A;0;2;A;1.7;3.2;4.7;18211;33263
SP1;05_06;2006-03-26 00:00:00;Cadiz;Ath Madrid;1;1;D;0;1;A;2.9;3.0;2.3;12524;42579
SP1;05_06;2006-03-26 00:00:00;Celta;Mallorca;2;0;H;2;0;H;1.75;3.1;4.5;15319;15399
SP1;05_06;2006-03-26 00:00:00;Espanol;Alaves;0;0;D;0;0;D;1.85;3.1;4.0;24067;11472
SP1;05_06;2006-03-26 00:00:00;Getafe;Sociedad;2;1;H;1;1;D;1.9;3.1;3.8;12811;21090
SP1;05_06;2006-03-26 00:00:00;Real Madrid;La Coruna;4;0;H;2;0;H;1.7;3.2;4.7;71934;21684
SP1;05_06;2006-03-26 00:00:00;Santander;Zaragoza;0;0;D;0;0;D;2.4;2.8;3.0;13452;30947
SP1;05_06;2006-03-26 00:00:00;Sevilla;Valencia;1;0;H;0;0;D;2.5;3.0;2.7;39526;42442
SP1;05_06;2006-04-01 00:00:00;Barcelona;Real Madrid;1;1;D;1;1;D;1.85;3.2;3.8;73357;71934
SP1;05_06;2006-04-01 00:00:00;Sociedad;Malaga;3;0;H;1;0;H;1.85;3.2;3.8;21090;22053
SP1;05_06;2006-04-01 00:00:00;Zaragoza;Villarreal;0;1;A;0;1;A;2.1;3.0;3.3;30947;18211
SP1;05_06;2006-04-02 00:00:00;Alaves;Ath Bilbao;0;0;D;0;0;D;2.3;2.8;3.1;11472;32427
SP1;05_06;2006-04-02 00:00:00;Ath Madrid;Celta;0;3;A;0;0;D;1.9;3.2;3.6;42579;15319
SP1;05_06;2006-04-02 00:00:00;Betis;Sevilla;2;1;H;2;1;H;2.55;2.8;2.85;33263;39526
SP1;05_06;2006-04-02 00:00:00;La Coruna;Santander;2;0;H;1;0;H;1.7;3.2;4.7;21684;13452
SP1;05_06;2006-04-02 00:00:00;Mallorca;Espanol;0;0;D;0;0;D;2.0;3.1;3.4;15399;24067
SP1;05_06;2006-04-02 00:00:00;Osasuna;Getafe;0;4;A;0;2;A;1.75;3.2;4.3;14967;12811
SP1;05_06;2006-04-02 00:00:00;Valencia;Cadiz;5;3;H;3;1;H;1.4;3.7;7.5;42442;12524
SP1;05_06;2006-04-08 00:00:00;Cadiz;Betis;1;1;D;0;0;D;2.5;3.0;2.7;12524;33263
SP1;05_06;2006-04-08 00:00:00;Celta;Valencia;0;1;A;0;1;A;2.5;3.0;2.7;15319;42442
SP1;05_06;2006-04-08 00:00:00;Malaga;Getafe;1;2;A;0;1;A;2.4;3.1;2.7;22053;12811
SP1;05_06;2006-04-08 00:00:00;Real Madrid;Sociedad;1;1;D;1;0;H;1.35;4.0;8.0;71934;21090
SP1;05_06;2006-04-09 00:00:00;Alaves;Osasuna;1;2;A;0;1;A;2.25;3.0;3.0;11472;14967
SP1;05_06;2006-04-09 00:00:00;Ath Bilbao;Mallorca;1;1;D;1;1;D;1.9;3.1;3.8;32427;15399
SP1;05_06;2006-04-09 00:00:00;Espanol;Ath Madrid;1;1;D;0;0;D;2.3;3.1;2.8;24067;42579
SP1;05_06;2006-04-09 00:00:00;Santander;Barcelona;2;2;D;2;2;D;5.5;3.5;1.55;13452;73357
SP1;05_06;2006-04-09 00:00:00;Sevilla;Zaragoza;1;1;D;0;0;D;1.7;3.3;4.5;39526;30947
SP1;05_06;2006-04-09 00:00:00;Villarreal;La Coruna;1;1;D;0;0;D;2.1;3.0;3.3;18211;21684
SP1;05_06;2006-04-14 00:00:00;Barcelona;Villarreal;1;0;H;1;0;H;1.6;3.2;5.7;73357;18211
SP1;05_06;2006-04-15 00:00:00;La Coruna;Sevilla;0;0;D;0;0;D;2.0;3.0;3.6;21684;39526
SP1;05_06;2006-04-15 00:00:00;Mallorca;Alaves;0;0;D;0;0;D;2.0;3.0;3.6;15399;11472
SP1;05_06;2006-04-15 00:00:00;Sociedad;Santander;1;0;H;0;0;D;2.1;2.9;3.4;21090;13452
SP1;05_06;2006-04-16 00:00:00;Ath Madrid;Ath Bilbao;1;0;H;0;0;D;1.85;3.0;4.2;42579;32427
SP1;05_06;2006-04-16 00:00:00;Betis;Celta;0;2;A;0;1;A;2.2;3.1;3.0;33263;15319
SP1;05_06;2006-04-16 00:00:00;Getafe;Real Madrid;1;1;D;0;0;D;3.6;3.2;1.9;12811;71934
SP1;05_06;2006-04-16 00:00:00;Osasuna;Malaga;1;1;D;1;0;H;1.5;3.9;5.3;14967;22053
SP1;05_06;2006-04-16 00:00:00;Valencia;Espanol;4;0;H;1;0;H;1.5;3.6;6.0;42442;24067
SP1;05_06;2006-04-16 00:00:00;Zaragoza;Cadiz;1;2;A;1;1;D;1.7;3.4;4.3;30947;12524
SP1;05_06;2006-04-22 00:00:00;Alaves;Ath Madrid;0;1;A;0;1;A;2.3;3.0;2.9;11472;42579
SP1;05_06;2006-04-22 00:00:00;Celta;Zaragoza;4;0;H;1;0;H;1.75;3.3;4.2;15319;30947
SP1;05_06;2006-04-22 00:00:00;Villarreal;Sociedad;0;2;A;0;2;A;2.1;3.1;3.2;18211;21090
SP1;05_06;2006-04-23 00:00:00;Ath Bilbao;Valencia;0;3;A;0;0;D;2.7;3.1;2.4;32427;42442
SP1;05_06;2006-04-23 00:00:00;Cadiz;La Coruna;1;1;D;0;1;A;2.6;3.1;2.5;12524;21684
SP1;05_06;2006-04-23 00:00:00;Espanol;Betis;2;0;H;1;0;H;2.2;3.0;3.1;24067;33263
SP1;05_06;2006-04-23 00:00:00;Mallorca;Osasuna;0;1;A;0;0;D;2.4;3.1;2.7;15399;14967
SP1;05_06;2006-04-23 00:00:00;Real Madrid;Malaga;2;1;H;0;1;A;1.25;4.8;9.5;71934;22053
SP1;05_06;2006-04-23 00:00:00;Santander;Getafe;1;3;A;1;1;D;2.2;3.1;3.0;13452;12811
SP1;05_06;2006-04-29 00:00:00;Barcelona;Cadiz;1;0;H;1;0;H;1.22;4.8;11.0;73357;12524
SP1;05_06;2006-04-29 00:00:00;Betis;Ath Bilbao;1;1;D;1;0;H;2.1;2.9;3.4;33263;32427
SP1;05_06;2006-04-29 00:00:00;La Coruna;Celta;0;2;A;0;1;A;2.1;3.1;3.2;21684;15319
SP1;05_06;2006-04-30 00:00:00;Ath Madrid;Mallorca;0;1;A;0;0;D;1.75;3.2;4.3;42579;15399
SP1;05_06;2006-04-30 00:00:00;Getafe;Villarreal;1;1;D;1;1;D;2.1;3.0;3.3;12811;18211
SP1;05_06;2006-04-30 00:00:00;Malaga;Santander;2;3;A;2;1;H;2.5;3.2;2.5;22053;13452
SP1;05_06;2006-04-30 00:00:00;Osasuna;Real Madrid;0;1;A;0;0;D;3.1;3.0;2.2;14967;71934
SP1;05_06;2006-04-30 00:00:00;Sociedad;Sevilla;1;2;A;0;0;D;2.4;3.1;2.7;21090;39526
SP1;05_06;2006-04-30 00:00:00;Valencia;Alaves;3;0;H;2;0;H;1.4;3.7;7.5;42442;11472
SP1;05_06;2006-04-30 00:00:00;Zaragoza;Espanol;1;1;D;1;0;H;2.2;3.2;2.9;30947;24067
SP1;05_06;2006-05-03 00:00:00;Alaves;Betis;2;0;H;1;0;H;2.2;3.0;3.1;11472;33263
SP1;05_06;2006-05-03 00:00:00;Ath Bilbao;Zaragoza;1;0;H;0;0;D;1.65;3.4;4.7;32427;30947
SP1;05_06;2006-05-03 00:00:00;Ath Madrid;Osasuna;0;1;A;0;1;A;2.2;3.1;3.0;42579;14967
SP1;05_06;2006-05-03 00:00:00;Cadiz;Sociedad;2;2;D;0;1;A;2.2;3.1;3.0;12524;21090
SP1;05_06;2006-05-03 00:00:00;Celta;Barcelona;0;1;A;0;0;D;2.8;3.0;2.4;15319;73357
SP1;05_06;2006-05-03 00:00:00;Espanol;La Coruna;1;2;A;1;0;H;2.3;3.1;2.8;24067;21684
SP1;05_06;2006-05-03 00:00:00;Mallorca;Valencia;2;1;H;1;1;D;3.4;2.9;2.1;15399;42442
SP1;05_06;2006-05-03 00:00:00;Sevilla;Getafe;3;0;H;3;0;H;1.8;3.0;4.4;39526;12811
SP1;05_06;2006-05-03 00:00:00;Villarreal;Malaga;2;1;H;2;1;H;1.4;3.7;7.5;18211;22053
SP1;05_06;2006-05-04 00:00:00;Santander;Real Madrid;2;3;A;0;1;A;4.0;3.1;1.85;13452;71934
SP1;05_06;2006-05-06 00:00:00;Barcelona;Espanol;2;0;H;1;0;H;1.6;3.5;5.0;73357;24067
SP1;05_06;2006-05-06 00:00:00;Malaga;Sevilla;0;2;A;0;1;A;4.5;3.3;1.7;22053;39526
SP1;05_06;2006-05-06 00:00:00;Valencia;Ath Madrid;1;1;D;1;1;D;1.55;3.4;5.8;42442;42579
SP1;05_06;2006-05-07 00:00:00;Betis;Mallorca;2;1;H;2;0;H;1.9;3.0;4.0;33263;15399
SP1;05_06;2006-05-07 00:00:00;Getafe;Cadiz;3;1;H;0;1;A;;;;12811;12524
SP1;05_06;2006-05-07 00:00:00;La Coruna;Ath Bilbao;1;2;A;1;0;H;1.9;3.3;3.5;21684;32427
