Div;Season;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HomeBookmaker;DrawBookmaker;AwayBookmaker;avg_home_spectator;avg_away_spectator
SP1;04_05;13.11.2004;Numancia;Sevilla;2;1;H;0;0;D;3.0;3.2;2.1;4315;35657
SP1;04_05;13.11.2004;Osasuna;Sociedad;1;0;H;0;0;D;1.91;3.2;3.5;16261;26307
SP1;04_05;13.11.2004;Valencia;Zaragoza;0;0;D;0;0;D;1.73;3.2;4.33;45653;30889
SP1;04_05;14.11.2004;Betis;Barcelona;2;1;H;0;0;D;4.33;3.2;1.73;37388;66550
SP1;04_05;14.11.2004;Mallorca;Ath Madrid;1;1;D;1;0;H;2.38;3.0;2.75;18997;46429
SP1;04_05;14.11.2004;Real Madrid;Albacete;6;1;H;3;1;H;1.25;4.5;10.0;68958;15421
SP1;04_05;20.11.2004;Barcelona;Real Madrid;3;0;H;2;0;H;2.0;3.2;3.2;66550;68958
SP1;04_05;20.11.2004;Malaga;Valencia;0;2;A;0;1;A;2.5;3.2;2.5;23638;45653
SP1;04_05;20.11.2004;Villarreal;La Coruna;0;2;A;0;1;A;2.2;3.2;2.8;16169;29180
SP1;04_05;21.11.2004;Albacete;Getafe;1;1;D;0;0;D;2.0;3.2;3.2;15421;6875
SP1;04_05;21.11.2004;Ath Madrid;Numancia;2;0;H;0;0;D;1.53;3.5;5.5;46429;4315
SP1;04_05;21.11.2004;Levante;Betis;1;2;A;1;1;D;2.1;3.2;3.0;14233;37388
SP1;04_05;21.11.2004;Santander;Osasuna;1;1;D;0;1;A;1.91;3.2;3.5;15559;16261
SP1;04_05;21.11.2004;Sevilla;Espanol;1;0;H;1;0;H;1.91;3.2;3.5;35657;22250
SP1;04_05;21.11.2004;Sociedad;Ath Bilbao;3;2;H;0;2;A;2.1;3.2;3.0;26307;32387
SP1;04_05;21.11.2004;Zaragoza;Mallorca;0;1;A;0;1;A;1.62;3.25;5.0;30889;18997
SP1;04_05;27.11.2004;Ath Bilbao;Santander;3;0;H;2;0;H;1.8;3.2;4.0;32387;15559
SP1;04_05;27.11.2004;Espanol;Ath Madrid;2;1;H;0;0;D;2.0;3.2;3.2;22250;46429
SP1;04_05;27.11.2004;Getafe;Barcelona;1;2;A;0;2;A;6.0;3.4;1.5;6875;66550
SP1;04_05;28.11.2004;Betis;Villarreal;2;1;H;2;0;H;1.73;3.2;4.33;37388;16169
SP1;04_05;28.11.2004;La Coruna;Sociedad;2;2;D;2;1;H;1.62;3.25;5.0;29180;26307
SP1;04_05;28.11.2004;Malaga;Albacete;0;2;A;0;1;A;1.8;3.25;3.75;23638;15421
SP1;04_05;28.11.2004;Numancia;Zaragoza;2;1;H;2;1;H;2.5;3.2;2.5;4315;30889
SP1;04_05;28.11.2004;Osasuna;Sevilla;4;1;H;1;1;D;2.1;3.2;3.0;16261;35657
SP1;04_05;28.11.2004;Real Madrid;Levante;5;0;H;1;0;H;1.25;4.5;10.0;68958;14233
SP1;04_05;28.11.2004;Valencia;Mallorca;2;0;H;1;0;H;1.57;3.25;5.5;45653;18997
SP1;04_05;04.12.2004;Albacete;Valencia;0;1;A;0;0;D;3.0;3.2;2.1;15421;45653
SP1;04_05;04.12.2004;Barcelona;Malaga;4;0;H;2;0;H;1.17;5.5;12.0;66550;23638
SP1;04_05;04.12.2004;Sociedad;Betis;1;0;H;1;0;H;2.25;3.2;2.75;26307;37388
SP1;04_05;05.12.2004;Ath Madrid;Osasuna;3;2;H;2;1;H;1.8;3.2;4.0;46429;16261
SP1;04_05;05.12.2004;Levante;Getafe;0;0;D;0;0;D;1.73;3.2;4.33;14233;6875
SP1;04_05;05.12.2004;Mallorca;Numancia;3;2;H;0;1;A;1.8;3.2;4.0;18997;4315
SP1;04_05;05.12.2004;Santander;La Coruna;2;2;D;1;0;H;2.6;3.2;2.38;15559;29180
SP1;04_05;05.12.2004;Sevilla;Ath Bilbao;2;0;H;0;0;D;1.73;3.2;4.33;35657;32387
SP1;04_05;05.12.2004;Villarreal;Real Madrid;0;0;D;0;0;D;3.2;3.2;2.0;16169;68958
SP1;04_05;05.12.2004;Zaragoza;Espanol;0;1;A;0;1;A;2.1;3.2;3.0;30889;22250
SP1;04_05;11.12.2004;Albacete;Barcelona;1;2;A;0;1;A;6.0;3.4;1.5;15421;66550
SP1;04_05;11.12.2004;Ath Bilbao;Ath Madrid;1;0;H;1;0;H;1.8;3.2;4.0;32387;46429
SP1;04_05;12.12.2004;Betis;Santander;2;1;H;1;0;H;1.67;3.25;4.5;37388;15559
SP1;04_05;12.12.2004;Espanol;Mallorca;2;1;H;2;0;H;1.62;3.25;5.0;22250;18997
SP1;04_05;12.12.2004;Getafe;Villarreal;1;2;A;0;1;A;2.1;3.2;3.0;6875;16169
SP1;04_05;12.12.2004;La Coruna;Sevilla;2;2;D;0;1;A;1.83;3.2;3.75;29180;35657
SP1;04_05;12.12.2004;Malaga;Levante;1;0;H;0;0;D;2.1;3.2;3.0;23638;14233
SP1;04_05;12.12.2004;Osasuna;Zaragoza;2;2;D;1;1;D;1.73;3.2;4.33;16261;30889
SP1;04_05;12.12.2004;Valencia;Numancia;1;0;H;1;0;H;1.33;4.0;8.0;45653;4315
SP1;04_05;18.12.2004;Barcelona;Valencia;1;1;D;0;0;D;1.62;3.25;5.0;66550;45653
SP1;04_05;18.12.2004;Levante;Albacete;1;1;D;1;1;D;1.91;3.2;3.5;14233;15421
SP1;04_05;18.12.2004;Santander;Real Madrid;2;3;A;1;1;D;4.0;3.2;1.8;15559;68958
SP1;04_05;19.12.2004;Ath Madrid;La Coruna;1;0;H;1;0;H;2.0;3.2;3.2;46429;29180
SP1;04_05;19.12.2004;Mallorca;Osasuna;1;2;A;0;2;A;2.2;3.2;2.8;18997;16261
SP1;04_05;19.12.2004;Numancia;Espanol;0;0;D;0;0;D;2.8;3.2;2.2;4315;22250
SP1;04_05;19.12.2004;Sevilla;Betis;2;1;H;1;1;D;2.2;3.0;3.0;35657;37388
SP1;04_05;19.12.2004;Sociedad;Getafe;1;1;D;0;0;D;1.62;3.25;5.0;26307;6875
SP1;04_05;19.12.2004;Villarreal;Malaga;3;0;H;1;0;H;1.62;3.25;5.0;16169;23638
SP1;04_05;19.12.2004;Zaragoza;Ath Bilbao;0;2;A;0;0;D;1.91;3.2;3.5;30889;32387
SP1;04_05;21.12.2004;Barcelona;Levante;2;1;H;1;0;H;1.22;5.0;10.0;66550;14233
SP1;04_05;21.12.2004;Betis;Ath Madrid;1;0;H;1;0;H;1.8;3.2;4.0;37388;46429
SP1;04_05;22.12.2004;Albacete;Villarreal;2;2;D;1;2;A;2.25;3.2;2.75;15421;16169
SP1;04_05;22.12.2004;Ath Bilbao;Mallorca;4;0;H;2;0;H;1.62;3.25;5.0;32387;18997
SP1;04_05;22.12.2004;Getafe;Santander;2;0;H;2;0;H;2.0;3.2;3.2;6875;15559
SP1;04_05;22.12.2004;La Coruna;Zaragoza;2;3;A;0;1;A;1.73;3.2;4.33;29180;30889
SP1;04_05;22.12.2004;Malaga;Sociedad;1;5;A;1;1;D;2.38;3.2;2.6;23638;26307
SP1;04_05;22.12.2004;Osasuna;Numancia;2;0;H;0;0;D;1.5;3.4;6.0;16261;4315
SP1;04_05;22.12.2004;Real Madrid;Sevilla;0;1;A;0;1;A;1.4;3.75;7.0;68958;35657
SP1;04_05;22.12.2004;Valencia;Espanol;3;0;H;1;0;H;1.73;3.2;4.33;45653;22250
SP1;04_05;05.01.2005;Real Madrid;Sociedad;2;1;H;1;0;H;1.36;3.75;8.0;68958;26307
SP1;04_05;08.01.2005;Numancia;Ath Bilbao;1;1;D;0;1;A;2.75;3.2;2.25;4315;32387
SP1;04_05;08.01.2005;Sevilla;Getafe;0;0;D;0;0;D;1.4;3.75;7.0;35657;6875
SP1;04_05;08.01.2005;Valencia;Levante;2;1;H;0;0;D;1.36;3.75;8.0;45653;14233
SP1;04_05;09.01.2005;Ath Madrid;Real Madrid;0;3;A;0;1;A;2.75;3.0;2.38;46429;68958
SP1;04_05;09.01.2005;Espanol;Osasuna;4;1;H;3;1;H;1.83;3.2;3.75;22250;16261
SP1;04_05;09.01.2005;Mallorca;La Coruna;2;2;D;0;0;D;2.6;3.2;2.38;18997;29180
SP1;04_05;09.01.2005;Santander;Malaga;2;1;H;2;0;H;1.8;3.2;4.0;15559;23638
SP1;04_05;09.01.2005;Sociedad;Albacete;0;2;A;0;1;A;1.67;3.25;4.5;26307;15421
SP1;04_05;09.01.2005;Villarreal;Barcelona;3;0;H;1;0;H;4.33;3.2;1.73;16169;66550
SP1;04_05;09.01.2005;Zaragoza;Betis;1;0;H;1;0;H;2.1;3.2;3.0;30889;37388
SP1;04_05;15.01.2005;Getafe;Ath Madrid;1;1;D;0;1;A;2.25;3.2;2.75;6875;46429
SP1;04_05;15.01.2005;Malaga;Sevilla;1;0;H;0;0;D;2.75;3.2;2.25;23638;35657
SP1;04_05;16.01.2005;Albacete;Santander;0;0;D;0;0;D;1.91;3.2;3.5;15421;15559
SP1;04_05;16.01.2005;Ath Bilbao;Espanol;1;1;D;1;1;D;1.83;3.2;3.75;32387;22250
SP1;04_05;16.01.2005;Barcelona;Sociedad;1;0;H;0;0;D;1.36;3.75;8.0;66550;26307
SP1;04_05;16.01.2005;Betis;Mallorca;2;0;H;1;0;H;1.53;3.5;5.5;37388;18997
SP1;04_05;16.01.2005;La Coruna;Numancia;1;1;D;0;0;D;1.44;3.6;6.5;29180;4315
SP1;04_05;16.01.2005;Levante;Villarreal;2;4;A;0;2;A;2.5;2.88;2.62;14233;16169
SP1;04_05;16.01.2005;Osasuna;Valencia;0;0;D;0;0;D;2.6;3.2;2.38;16261;45653
SP1;04_05;16.01.2005;Real Madrid;Zaragoza;3;1;H;1;1;D;1.36;3.75;8.0;68958;30889
SP1;04_05;22.01.2005;Ath Bilbao;Osasuna;4;3;H;0;1;A;1.8;3.2;4.0;32387;16261
SP1;04_05;22.01.2005;Barcelona;Santander;3;0;H;1;0;H;1.25;4.5;10.0;66550;15559
SP1;04_05;23.01.2005;Albacete;Sevilla;0;2;A;0;2;A;2.6;3.2;2.38;15421;35657
SP1;04_05;23.01.2005;Betis;Numancia;4;0;H;3;0;H;1.33;4.0;8.0;37388;4315
SP1;04_05;23.01.2005;Getafe;Zaragoza;3;0;H;3;0;H;2.25;3.0;2.88;6875;30889
SP1;04_05;23.01.2005;La Coruna;Espanol;4;1;H;2;1;H;2.25;3.0;2.88;29180;22250
SP1;04_05;23.01.2005;Levante;Sociedad;2;1;H;1;0;H;2.38;3.2;2.6;14233;26307
SP1;04_05;23.01.2005;Malaga;Ath Madrid;1;0;H;0;0;D;2.38;3.2;2.6;23638;46429
SP1;04_05;23.01.2005;Real Madrid;Mallorca;3;1;H;1;1;D;1.2;5.0;11.0;68958;18997
SP1;04_05;23.01.2005;Villarreal;Valencia;3;1;H;2;0;H;2.38;3.0;2.75;16169;45653
SP1;04_05;29.01.2005;Ath Madrid;Albacete;3;1;H;3;1;H;1.615;3.25;5.0;46429;15421
SP1;04_05;29.01.2005;Sevilla;Barcelona;0;4;A;0;0;D;2.8;3.2;2.2;35657;66550
SP1;04_05;30.01.2005;Espanol;Betis;2;2;D;1;0;H;1.909;3.2;3.5;22250;37388
SP1;04_05;30.01.2005;Mallorca;Getafe;3;1;H;2;1;H;2.0;3.2;3.2;18997;6875
SP1;04_05;30.01.2005;Numancia;Real Madrid;1;2;A;0;0;D;5.5;3.25;1.571;4315;68958
SP1;04_05;30.01.2005;Osasuna;La Coruna;1;1;D;0;0;D;2.2;3.2;2.8;16261;29180
SP1;04_05;30.01.2005;Santander;Levante;2;2;D;1;0;H;2.1;3.2;3.0;15559;14233
SP1;04_05;30.01.2005;Sociedad;Villarreal;0;4;A;0;0;D;2.5;3.2;2.5;26307;16169
SP1;04_05;30.01.2005;Valencia;Ath Bilbao;2;2;D;0;1;A;1.615;3.25;5.0;45653;32387
SP1;04_05;30.01.2005;Zaragoza;Malaga;1;0;H;1;0;H;1.727;3.2;4.333;30889;23638
SP1;04_05;05.02.2005;Real Madrid;Espanol;4;0;H;2;0;H;1.4;3.75;7.0;68958;22250
SP1;04_05;05.02.2005;Sociedad;Valencia;3;3;D;1;1;D;2.75;3.2;2.25;26307;45653
SP1;04_05;06.02.2005;Albacete;Zaragoza;2;1;H;0;1;A;2.2;3.2;2.8;15421;30889
SP1;04_05;06.02.2005;Barcelona;Ath Madrid;0;2;A;0;1;A;1.36;3.75;8.0;66550;46429
SP1;04_05;06.02.2005;Betis;Osasuna;3;1;H;2;1;H;1.67;3.25;4.5;37388;16261
SP1;04_05;06.02.2005;Getafe;Numancia;1;0;H;1;0;H;1.73;3.2;4.33;6875;4315
SP1;04_05;06.02.2005;La Coruna;Ath Bilbao;1;1;D;0;0;D;1.91;3.2;3.5;29180;32387
SP1;04_05;06.02.2005;Levante;Sevilla;0;3;A;0;1;A;2.38;3.2;2.6;14233;35657
SP1;04_05;06.02.2005;Malaga;Mallorca;0;0;D;0;0;D;1.91;3.2;3.5;23638;18997
SP1;04_05;06.02.2005;Villarreal;Santander;2;1;H;0;1;A;1.4;3.75;7.0;16169;15559
SP1;04_05;12.02.2005;Valencia;La Coruna;1;2;A;0;1;A;1.67;3.25;4.5;45653;29180
SP1;04_05;12.02.2005;Zaragoza;Barcelona;1;4;A;0;3;A;4.33;3.2;1.73;30889;66550
SP1;04_05;13.02.2005;Ath Bilbao;Betis;4;4;D;2;3;A;1.91;3.2;3.5;32387;37388
SP1;04_05;13.02.2005;Ath Madrid;Levante;0;0;D;0;0;D;1.5;3.4;6.0;46429;14233
SP1;04_05;13.02.2005;Espanol;Getafe;2;0;H;0;0;D;1.62;3.25;5.0;22250;6875
SP1;04_05;13.02.2005;Mallorca;Albacete;2;1;H;0;1;A;1.91;3.2;3.5;18997;15421
SP1;04_05;13.02.2005;Numancia;Malaga;0;1;A;0;1;A;2.2;3.2;2.8;4315;23638
SP1;04_05;13.02.2005;Osasuna;Real Madrid;1;2;A;1;0;H;4.0;3.2;1.8;16261;68958
SP1;04_05;13.02.2005;Santander;Sociedad;1;3;A;0;3;A;2.1;3.2;3.0;15559;26307
SP1;04_05;13.02.2005;Sevilla;Villarreal;2;1;H;1;0;H;2.2;3.2;2.8;35657;16169
SP1;04_05;19.02.2005;Barcelona;Mallorca;2;0;H;1;0;H;1.2;5.0;11.0;66550;18997
SP1;04_05;19.02.2005;Real Madrid;Ath Bilbao;0;2;A;0;0;D;1.4;3.75;7.0;68958;32387
SP1;04_05;19.02.2005;Sociedad;Sevilla;1;0;H;0;0;D;2.38;3.2;2.6;26307;35657
SP1;04_05;20.02.2005;Albacete;Numancia;1;2;A;1;0;H;1.67;3.25;4.5;15421;4315
SP1;04_05;20.02.2005;Betis;La Coruna;2;0;H;1;0;H;1.83;3.2;3.75;37388;29180
SP1;04_05;20.02.2005;Getafe;Osasuna;0;0;D;0;0;D;2.0;3.2;3.2;6875;16261
SP1;04_05;20.02.2005;Levante;Zaragoza;0;0;D;0;0;D;2.0;3.2;3.2;14233;30889
SP1;04_05;20.02.2005;Malaga;Espanol;3;2;H;2;0;H;2.38;3.0;2.75;23638;22250
SP1;04_05;20.02.2005;Santander;Valencia;1;0;H;0;0;D;3.2;3.0;2.1;15559;45653
SP1;04_05;20.02.2005;Villarreal;Ath Madrid;3;2;H;0;2;A;1.73;3.2;4.33;16169;46429
SP1;04_05;26.02.2005;Espanol;Albacete;2;1;H;2;0;H;1.62;3.25;5.0;22250;15421
SP1;04_05;26.02.2005;La Coruna;Real Madrid;2;0;H;2;0;H;2.75;3.25;2.2;29180;68958
SP1;04_05;26.02.2005;Mallorca;Levante;1;2;A;0;0;D;1.91;3.2;3.5;18997;14233
SP1;04_05;26.02.2005;Numancia;Barcelona;1;1;D;1;0;H;6.0;3.4;1.5;4315;66550
SP1;04_05;27.02.2005;Ath Madrid;Sociedad;1;0;H;1;0;H;1.73;3.2;4.33;46429;26307
SP1;04_05;27.02.2005;Osasuna;Malaga;1;6;A;0;3;A;1.91;3.2;3.5;16261;23638
SP1;04_05;27.02.2005;Sevilla;Santander;2;2;D;1;1;D;1.5;3.4;6.0;35657;15559
SP1;04_05;27.02.2005;Valencia;Betis;2;1;H;1;1;D;2.0;3.0;3.4;45653;37388
SP1;04_05;27.02.2005;Zaragoza;Villarreal;1;0;H;1;0;H;2.25;3.2;2.75;30889;16169
SP1;04_05;01.03.2005;Barcelona;Espanol;0;0;D;0;0;D;1.36;3.75;8.0;66550;22250
SP1;04_05;02.03.2005;Albacete;Osasuna;1;1;D;0;0;D;2.1;3.2;3.0;15421;16261
SP1;04_05;02.03.2005;Getafe;La Coruna;1;1;D;0;1;A;2.38;3.2;2.6;6875;29180
SP1;04_05;02.03.2005;Levante;Numancia;1;1;D;1;1;D;1.73;3.2;4.33;14233;4315
SP1;04_05;02.03.2005;Malaga;Ath Bilbao;1;0;H;1;0;H;2.25;3.2;2.75;23638;32387
SP1;04_05;02.03.2005;Real Madrid;Betis;3;1;H;2;0;H;1.57;3.5;5.0;68958;37388
SP1;04_05;02.03.2005;Santander;Ath Madrid;2;1;H;1;1;D;2.5;3.2;2.5;15559;46429
SP1;04_05;02.03.2005;Sevilla;Valencia;2;2;D;1;1;D;2.2;3.2;2.8;35657;45653
SP1;04_05;02.03.2005;Sociedad;Zaragoza;2;1;H;1;1;D;1.91;3.2;3.0;26307;30889
SP1;04_05;02.03.2005;Villarreal;Mallorca;2;1;H;0;1;A;1.44;3.6;6.5;16169;18997
SP1;04_05;05.03.2005;Ath Madrid;Sevilla;3;0;H;3;0;H;1.83;3.2;3.75;46429;35657
SP1;04_05;05.03.2005;Osasuna;Barcelona;0;1;A;0;1;A;4.5;3.25;1.67;16261;66550
SP1;04_05;05.03.2005;Valencia;Real Madrid;1;1;D;1;1;D;2.5;3.2;2.5;45653;68958
SP1;04_05;06.03.2005;Ath Bilbao;Albacete;3;1;H;1;1;D;1.5;3.4;6.0;32387;15421
SP1;04_05;06.03.2005;Betis;Getafe;2;2;D;1;1;D;1.4;3.75;7.0;37388;6875
SP1;04_05;06.03.2005;Espanol;Levante;2;1;H;1;1;D;1.67;3.25;4.5;22250;14233
SP1;04_05;06.03.2005;La Coruna;Malaga;1;0;H;1;0;H;1.73;3.2;4.33;29180;23638
SP1;04_05;06.03.2005;Mallorca;Sociedad;3;2;H;2;2;D;2.2;3.2;2.8;18997;26307
SP1;04_05;06.03.2005;Numancia;Villarreal;1;1;D;0;1;A;2.8;3.2;2.2;4315;16169
SP1;04_05;06.03.2005;Zaragoza;Santander;1;0;H;0;0;D;1.73;3.2;4.33;30889;15559
SP1;04_05;12.03.2005;Barcelona;Ath Bilbao;2;0;H;2;0;H;1.44;3.6;6.5;66550;32387
SP1;04_05;12.03.2005;Malaga;Betis;1;2;A;1;2;A;2.2;3.2;2.8;23638;37388
SP1;04_05;13.03.2005;Albacete;La Coruna;0;1;A;0;1;A;2.75;3.0;2.38;15421;29180
SP1;04_05;13.03.2005;Ath Madrid;Valencia;1;0;H;1;0;H;2.25;3.2;2.75;46429;45653
SP1;04_05;13.03.2005;Getafe;Real Madrid;2;1;H;1;0;H;4.5;3.25;1.67;6875;68958
SP1;04_05;13.03.2005;Levante;Osasuna;4;0;H;3;0;H;1.91;3.2;3.5;14233;16261
SP1;04_05;13.03.2005;Santander;Mallorca;3;0;H;2;0;H;1.91;3.2;3.5;15559;18997
SP1;04_05;13.03.2005;Sevilla;Zaragoza;0;1;A;0;1;A;1.73;3.2;4.33;35657;30889
SP1;04_05;13.03.2005;Sociedad;Numancia;2;1;H;1;0;H;1.67;3.25;4.5;26307;4315
SP1;04_05;13.03.2005;Villarreal;Espanol;4;1;H;1;1;D;1.73;3.2;4.33;16169;22250
SP1;04_05;16.03.2005;Ath Bilbao;Getafe;1;2;A;1;0;H;1.44;3.6;6.5;32387;6875
SP1;04_05;19.03.2005;Betis;Albacete;2;1;H;1;0;H;1.44;3.6;6.5;37388;15421
SP1;04_05;19.03.2005;Espanol;Sociedad;2;2;D;1;1;D;1.62;3.25;5.0;22250;26307
SP1;04_05;19.03.2005;La Coruna;Barcelona;0;1;A;0;1;A;2.8;3.2;2.2;29180;66550
SP1;04_05;20.03.2005;Ath Bilbao;Levante;3;1;H;1;0;H;1.67;3.25;4.5;32387;14233
SP1;04_05;20.03.2005;Mallorca;Sevilla;0;1;A;0;1;A;2.38;3.2;2.6;18997;35657
SP1;04_05;20.03.2005;Numancia;Santander;2;3;A;2;2;D;2.25;3.2;2.75;4315;15559
SP1;04_05;20.03.2005;Real Madrid;Malaga;1;0;H;0;0;D;1.4;3.75;7.0;68958;23638
SP1;04_05;20.03.2005;Valencia;Getafe;3;1;H;2;0;H;1.44;3.6;6.5;45653;6875
SP1;04_05;20.03.2005;Zaragoza;Ath Madrid;0;0;D;0;0;D;2.1;3.2;3.0;30889;46429
SP1;04_05;02.04.2005;Sociedad;Osasuna;2;0;H;2;0;H;1.73;3.2;4.33;26307;16261
SP1;04_05;02.04.2005;Villarreal;Ath Bilbao;3;1;H;2;1;H;1.73;3.2;4.33;16169;32387
SP1;04_05;02.04.2005;Zaragoza;Valencia;2;2;D;1;0;H;2.5;2.88;2.62;30889;45653
SP1;04_05;03.04.2005;Albacete;Real Madrid;1;2;A;1;2;A;4.5;3.25;1.67;15421;68958
SP1;04_05;03.04.2005;Ath Madrid;Mallorca;4;0;H;1;0;H;1.4;3.75;7.0;46429;18997
SP1;04_05;03.04.2005;Barcelona;Betis;3;3;D;1;2;A;1.44;3.6;6.5;66550;37388
SP1;04_05;03.04.2005;Levante;La Coruna;0;1;A;0;1;A;2.6;3.2;2.38;14233;29180
SP1;04_05;03.04.2005;Malaga;Getafe;1;1;D;1;1;D;1.73;3.2;4.33;23638;6875
SP1;04_05;03.04.2005;Santander;Espanol;1;3;A;1;2;A;2.2;3.2;2.8;15559;22250
SP1;04_05;03.04.2005;Sevilla;Numancia;1;0;H;0;0;D;1.44;3.6;6.5;35657;4315
SP1;04_05;09.04.2005;Ath Bilbao;Sociedad;3;0;H;1;0;H;1.8;3.2;4.0;32387;26307
SP1;04_05;09.04.2005;Numancia;Ath Madrid;1;0;H;0;0;D;2.8;3.2;2.2;4315;46429
SP1;04_05;10.04.2005;Betis;Levante;2;2;D;2;1;H;1.44;3.6;6.5;37388;14233
SP1;04_05;10.04.2005;Espanol;Sevilla;1;3;A;0;2;A;2.0;3.2;3.2;22250;35657
SP1;04_05;10.04.2005;Getafe;Albacete;1;0;H;0;0;D;1.62;3.25;5.0;6875;15421
SP1;04_05;10.04.2005;La Coruna;Villarreal;1;1;D;0;0;D;1.91;3.2;3.5;29180;16169
SP1;04_05;10.04.2005;Mallorca;Zaragoza;0;2;A;0;0;D;2.38;3.2;2.6;18997;30889
SP1;04_05;10.04.2005;Osasuna;Santander;1;0;H;0;0;D;2.1;3.2;3.0;16261;15559
SP1;04_05;10.04.2005;Real Madrid;Barcelona;4;2;H;3;1;H;2.2;3.2;2.8;68958;66550
SP1;04_05;10.04.2005;Valencia;Malaga;2;2;D;2;1;H;1.5;3.4;6.0;45653;23638
SP1;04_05;16.04.2005;Ath Madrid;Espanol;0;0;D;0;0;D;1.73;3.2;4.33;46429;22250
SP1;04_05;16.04.2005;Sevilla;Osasuna;0;1;A;0;1;A;1.44;3.6;6.5;35657;16261
SP1;04_05;16.04.2005;Sociedad;La Coruna;1;0;H;1;0;H;2.4;3.1;2.6;26307;29180
SP1;04_05;17.04.2005;Albacete;Malaga;1;2;A;0;0;D;2.4;3.25;2.5;15421;23638
SP1;04_05;17.04.2005;Barcelona;Getafe;2;0;H;1;0;H;1.25;4.5;10.0;66550;6875
SP1;04_05;17.04.2005;Levante;Real Madrid;0;2;A;0;1;A;5.0;3.25;1.62;14233;68958
SP1;04_05;17.04.2005;Mallorca;Valencia;0;0;D;0;0;D;3.4;3.25;1.91;18997;45653
SP1;04_05;17.04.2005;Santander;Ath Bilbao;0;2;A;0;0;D;2.38;3.2;2.6;15559;32387
SP1;04_05;17.04.2005;Villarreal;Betis;0;0;D;0;0;D;1.91;3.2;3.5;16169;37388
SP1;04_05;17.04.2005;Zaragoza;Numancia;4;1;H;0;0;D;1.53;3.5;5.5;30889;4315
SP1;04_05;23.04.2005;Osasuna;Ath Madrid;1;0;H;1;0;H;2.25;3.2;2.75;16261;46429
SP1;04_05;23.04.2005;Real Madrid;Villarreal;2;1;H;0;1;A;1.5;3.4;6.0;68958;16169
SP1;04_05;24.04.2005;Ath Bilbao;Sevilla;1;3;A;0;2;A;1.91;3.2;3.5;32387;35657
SP1;04_05;24.04.2005;Betis;Sociedad;2;3;A;0;1;A;1.67;3.25;4.5;37388;26307
SP1;04_05;24.04.2005;Espanol;Zaragoza;3;1;H;2;0;H;1.83;3.2;3.75;22250;30889
SP1;04_05;24.04.2005;Getafe;Levante;1;0;H;1;0;H;1.8;3.25;3.75;6875;14233
SP1;04_05;24.04.2005;La Coruna;Santander;1;4;A;1;0;H;1.57;3.5;5.0;29180;15559
SP1;04_05;24.04.2005;Malaga;Barcelona;0;4;A;0;2;A;5.0;3.25;1.62;23638;66550
SP1;04_05;24.04.2005;Numancia;Mallorca;1;2;A;0;0;D;2.0;3.2;3.2;4315;18997
SP1;04_05;24.04.2005;Valencia;Albacete;2;0;H;0;0;D;1.33;4.0;8.0;45653;15421
SP1;04_05;28.04.2005;Osasuna;Villarreal;3;2;H;1;1;D;2.6;3.2;2.38;16261;16169
SP1;04_05;30.04.2005;Ath Madrid;Ath Bilbao;1;1;D;0;0;D;1.8;3.25;3.75;46429;32387
SP1;04_05;30.04.2005;Numancia;Valencia;1;1;D;0;0;D;4.33;3.4;1.67;4315;45653
SP1;04_05;30.04.2005;Sociedad;Real Madrid;0;2;A;0;0;D;3.75;3.25;1.8;26307;68958
SP1;04_05;01.05.2005;Barcelona;Albacete;2;0;H;0;0;D;1.11;6.5;15.0;66550;15421
SP1;04_05;01.05.2005;Levante;Malaga;0;1;A;0;1;A;2.0;3.2;3.2;14233;23638
SP1;04_05;01.05.2005;Mallorca;Espanol;3;2;H;0;1;A;2.5;3.25;2.4;18997;22250
SP1;04_05;01.05.2005;Santander;Betis;1;1;D;0;0;D;2.5;3.2;2.5;15559;37388
SP1;04_05;01.05.2005;Sevilla;La Coruna;2;0;H;2;0;H;1.73;3.2;4.33;35657;29180
SP1;04_05;01.05.2005;Villarreal;Getafe;4;0;H;2;0;H;1.44;3.6;6.5;16169;6875
SP1;04_05;01.05.2005;Zaragoza;Osasuna;5;1;H;2;0;H;1.73;3.2;4.33;30889;16261
SP1;04_05;07.05.2005;Ath Bilbao;Zaragoza;2;0;H;0;0;D;1.83;3.2;3.75;32387;30889
SP1;04_05;07.05.2005;Betis;Sevilla;1;0;H;1;0;H;2.25;3.2;2.75;37388;35657
SP1;04_05;07.05.2005;Osasuna;Mallorca;1;1;D;0;1;A;2.1;3.4;2.8;16261;18997
SP1;04_05;07.05.2005;Real Madrid;Santander;5;0;H;2;0;H;1.22;5.0;10.0;68958;15559
SP1;04_05;08.05.2005;Albacete;Levante;3;1;H;1;0;H;2.5;3.25;2.4;15421;14233
SP1;04_05;08.05.2005;Espanol;Numancia;3;0;H;0;0;D;1.29;4.5;8.0;22250;4315
SP1;04_05;08.05.2005;Getafe;Sociedad;2;0;H;2;0;H;2.1;3.2;3.0;6875;26307
SP1;04_05;08.05.2005;La Coruna;Ath Madrid;2;0;H;0;0;D;1.83;3.2;3.75;29180;46429
SP1;04_05;08.05.2005;Malaga;Villarreal;0;2;A;0;0;D;2.75;3.2;2.25;23638;16169
SP1;04_05;08.05.2005;Valencia;Barcelona;0;2;A;0;2;A;2.75;3.2;2.25;45653;66550
